Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,LATITUDE,LONGTITUED,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,CRASH_DATE,CRASH_TIME,DateTime,grav_min,grav_max,count,gravMerged,severity
2.015E+11,2015,5,7,835,1,1,1,1,6,186,"1, GAMBETTA COURS",M,45.52923,4.6198,420,4,0,,,2,2,,,0,1,1,0,41,1,0,1,0,5/7/2015,8:35,5/7/2015,1,3,2,1,1
2.015E+11,2015,2,25,2055,3,1,1,2,5,13,AUTOROUTE A1,M,48.9388,2.41706,930,1,1,,,1,4,7,500,0,1,1,15,140,2,0,1,99,2/25/2015,20:55,2/25/2015,1,2,3,0,0
2.013E+11,2013,12,8,1455,1,2,1,1,6,158,DUTARTRE (AVENUE),,nan,nan,780,4,0,,,2,3,,,0,1,1,0,0,1,0,1,99,12/8/2013,14:55,12/8/2013,1,2,2,0,0
2.016E+11,2016,11,2,2045,5,2,2,1,3,73,BERRY (RUE DE),,nan,nan,930,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,11/2/2016,20:45,11/2/2016,1,2,3,0,0
2.015E+11,2015,7,4,1145,1,1,1,1,3,498,,M,0,0,570,4,,,,2,2,,,0,1,4,0,54,1,0,1,0,7/4/2015,11:45,7/4/2015,1,3,2,1,1
2.016E+11,2016,4,27,740,1,2,3,1,3,88,"1, BINET (RUE ALFRED)",,nan,nan,60,4,0,,,2,3,,,0,1,1,0,120,0,0,1,0,4/27/2016,7:40,4/27/2016,1,2,2,0,0
2.015E+11,2015,9,16,615,5,2,5,2,6,108,PONT ALEXANDRE III,,nan,nan,750,4,0,,,3,3,,,0,1,1,0,204,1,2,0,99,9/16/2015,6:15,9/16/2015,1,2,2,0,0
2.014E+11,2014,9,5,840,1,2,3,1,3,281,AVENUE DU CHATEAU D'EAU,,nan,nan,330,4,0,,,2,2,,,0,1,2,0,50,1,0,1,0,9/5/2014,8:40,9/5/2014,1,2,2,0,0
2.013E+11,2013,1,11,1900,5,2,2,2,3,9,"36, GAMBETTA (AVE) DU 01",,nan,nan,330,4,0,,,2,2,,,0,4,1,0,60,2,0,1,99,1/11/2013,19:00,1/11/2013,1,2,2,0,0
2.013E+11,2013,8,24,1555,1,2,3,1,7,129,R AU BLE/BOEL MESLIN,M,49.6408,-1.62389,500,4,668,,,2,2,,,0,1,1,0,0,1,0,1,99,8/24/2013,15:55,8/24/2013,1,2,2,0,0
2.014E+11,2014,12,2,610,5,2,1,1,7,184,RD 492 DU RP EINSTEIN AU,,nan,nan,440,4,,,,1,1,,,0,1,1,0,35,1,0,1,99,12/2/2014,6:10,12/2/2014,1,2,2,0,0
2.015E+11,2015,9,5,2015,2,2,9,1,3,338,HLM LES CHAPELLES BAT I,M,46.16274,2.84077,630,9,0,,,2,0,,,0,0,1,0,35,1,0,1,99,9/5/2015,20:15,9/5/2015,1,3,2,1,1
2.016E+11,2016,5,20,1015,1,2,2,1,3,109,"55, RUE DE LA VICTOIRE",M,48.8752,2.33518,750,4,,,,1,1,,,0,1,1,0,60,1,0,1,0,5/20/2016,10:15,5/20/2016,1,2,2,0,0
2.013E+11,2013,1,7,1640,1,2,2,1,3,96,CHARLES DE GAULLE (AVENU,,nan,nan,230,3,75,,,2,2,8,860,0,1,1,0,550,1,0,1,99,1/7/2013,16:40,1/7/2013,1,2,2,0,0
2.013E+11,2013,6,9,710,1,2,1,1,6,279,MARCEL (RUE ETIENNE),M,47.21761,2.09953,180,3,2076,,,2,0,90,320,0,1,0,0,60,1,0,1,0,6/9/2013,7:10,6/9/2013,1,2,2,0,0
2.015E+11,2015,5,15,1050,1,1,3,1,2,5,AVELANEDE (CHEMIN DE L'),M,43.28769,5.58714,130,3,43,,C,3,1,,,0,2,2,0,35,1,3,1,99,5/15/2015,10:50,5/15/2015,1,2,3,0,0
2.013E+11,2013,6,17,620,1,2,1,1,7,498,"45, TIMBAUD RUE JEAN PIE",,nan,nan,780,4,0,,,2,2,,,0,0,3,0,140,1,0,0,0,6/17/2013,6:20,6/17/2013,2,2,1,0,0
2.016E+11,2016,12,7,2145,3,1,2,5,1,157,,M,0,0,10,3,933,,,2,0,63,747,0,1,1,0,60,1,0,1,0,12/7/2016,21:45,12/7/2016,3,3,2,2,1
2.014E+11,2014,8,19,930,1,2,3,1,3,606,"94, SPORTS (AVENUE DES)",,nan,nan,590,4,0,,A,2,2,,,0,0,0,0,0,1,0,1,99,8/19/2014,9:30,8/19/2014,1,2,2,0,0
2.013E+11,2013,4,13,1100,1,2,9,1,3,4,"42, CHATAIGNIERS AV.DU",,nan,nan,60,4,0,,,2,2,,,0,2,1,5,30,1,0,1,0,4/13/2013,11:00,4/13/2013,1,3,2,1,1
2.014E+11,2014,10,8,1000,1,1,1,2,1,65,,M,46.9103,-1.23852,850,3,137,,,2,2,74,667,0,2,3,14,114,2,0,1,99,10/8/2014,10:00,10/8/2014,3,4,2,2,1
2.013E+11,2013,4,11,845,1,2,2,1,3,189,GARCIA CRISTINO (RUE),M,43.82947,4.39447,300,4,0,,,3,4,,,0,1,1,0,0,1,5,1,0,4/11/2013,8:45,4/11/2013,1,2,4,0,0
2.014E+11,2014,7,9,10,5,2,2,1,2,104,"12, QUAI DE GESVRES",,nan,nan,750,4,0,,,1,4,,,0,1,1,0,100,1,0,1,99,7/9/2014,0:10,7/9/2014,1,2,3,0,0
2.014E+11,2014,4,4,910,1,1,1,1,4,488,AUTOROUTE A15,,nan,nan,950,1,15,,,3,6,17,800,0,1,1,,,1,0,1,99,4/4/2014,9:10,4/4/2014,1,3,4,1,1
2.016E+11,2016,12,17,1029,1,2,1,1,6,7,SAINT MICHEL BOULEVARD,M,47.47364,-0.54075,490,4,0,,,2,4,,,0,1,1,0,63,1,0,1,0,12/17/2016,10:29,12/17/2016,1,2,2,0,0
2.013E+11,2013,7,17,1745,1,2,1,1,3,117,ROUTE NATIONALE 113 - AG,,nan,nan,130,3,113,,,2,2,,,0,1,1,0,40,1,0,1,99,7/17/2013,17:45,7/17/2013,1,2,2,0,0
2.014E+11,2014,7,19,1850,1,2,1,1,6,482,GAMBETTA (RUE),,nan,nan,540,4,0,,,1,0,,,0,3,2,0,0,1,0,0,0,7/19/2014,18:50,7/19/2014,2,2,1,0,0
2.015E+11,2015,8,29,1920,1,2,6,1,3,51,AV PIERRE LOTI,M,49.0182,2.2034,950,4,,,,2,2,,,0,1,1,,,1,5,1,99,8/29/2015,19:20,8/29/2015,1,2,2,0,0
2.014E+11,2014,8,19,2100,1,2,1,1,6,471,D145 - avenue Jean JAURE,M,0,0,600,3,145,,,1,1,0,420,0,2,1,26,38,1,0,1,99,8/19/2014,21:00,8/19/2014,3,3,1,1,1
2.014E+11,2014,7,31,1850,1,2,6,1,3,26,BELGIQUE ( PLACE DE ),,nan,nan,920,4,0,,,2,2,,,0,1,1,97,65,1,0,1,0,7/31/2014,18:50,7/31/2014,1,2,2,0,0
2.014E+11,2014,9,29,1330,1,2,1,1,2,19,"207, RUE HUNDERTWASSER",M,48.38884,-4.53722,290,4,4,,,2,2,,,0,1,1,0,0,1,0,1,0,9/29/2014,13:30,9/29/2014,1,2,2,0,0
2.016E+11,2016,6,26,1155,1,2,1,1,7,116,PORTE DAUPHINE,M,48.8737,2.27541,750,4,,,,3,4,,,0,1,1,15,140,1,0,1,99,6/26/2016,11:55,6/26/2016,2,2,1,0,0
2.015E+11,2015,3,5,900,1,2,1,1,6,31,"14, FOCH (BOULEVARD)",,nan,nan,930,4,0,,,2,4,,,0,1,1,0,140,1,0,1,0,3/5/2015,9:00,3/5/2015,1,2,2,0,0
2.014E+11,2014,8,14,2255,5,1,1,1,2,13,AUTOROUTE A1,A,0,0,972,1,1,,,3,4,6,500,0,1,4,0,0,1,0,1,99,8/14/2014,22:55,8/14/2014,1,4,3,1,1
2.015E+11,2015,6,10,1528,1,2,1,1,7,341,,M,49.51327,0.1991,760,3,6015,,G,1,1,0,150,0,1,1,0,0,1,3,1,0,6/10/2015,15:28,6/10/2015,3,3,1,1,1
2.013E+11,2013,2,11,830,1,2,1,1,7,69,ROUQUIER (BOULEVARD EMMA,,nan,nan,60,4,0,,,2,2,,,0,0,0,0,0,7,0,1,0,2/11/2013,8:30,2/11/2013,2,2,1,0,0
2.016E+11,2016,12,28,1145,1,2,1,7,6,99,BOULEVARD DU COTENTIN,M,49.3016,-1.25727,500,4,0,,,2,2,0,0,3,2,3,0,9,1,0,1,0,12/28/2016,11:45,12/28/2016,1,3,2,1,1
2.016E+11,2016,1,29,845,1,2,1,1,6,657,PAUL LANGEVIN (RUE),M,48.70413,2.41818,910,4,0,,,2,2,0,0,0,1,1,0,0,1,0,1,0,1/29/2016,8:45,1/29/2016,1,2,2,0,0
2.014E+11,2014,2,12,710,5,2,3,9,6,575,"107, R MADRILLET",M,49.39715,1.074,760,4,,,,2,2,,,,,,,,,0,1,,2/12/2014,7:10,2/12/2014,1,2,2,0,0
2.015E+11,2015,5,16,1715,1,1,1,1,2,212,AUTOROUTE A1,,nan,nan,950,1,1,,,3,6,21,500,0,1,1,,,1,0,2,99,5/16/2015,17:15,5/16/2015,1,2,3,0,0
2.015E+11,2015,3,7,1320,1,2,1,1,6,118,"38, RUE ORDENER",,nan,nan,750,4,0,,,2,2,,,0,1,1,0,50,1,0,1,99,3/7/2015,13:20,3/7/2015,1,2,2,0,0
2.013E+11,2013,12,9,1849,3,1,1,1,3,69,MAQUENS -CHEMIN DE-,M,43.20915,2.3148,110,4,0,,,2,2,,,0,1,1,0,20,1,0,1,99,12/9/2013,18:49,12/9/2013,1,2,2,0,0
2.014E+11,2014,5,2,530,2,1,1,1,2,154,AUTOROUTE A1,,nan,nan,950,1,1,,,3,6,23,800,0,1,1,,,2,0,1,99,5/2/2014,5:30,5/2/2014,1,2,2,0,0
2.016E+11,2016,2,29,1745,1,1,1,1,7,270,,M,45.39577,-0.4073,170,3,253,,,2,2,16,715,0,1,1,0,0,1,0,1,0,2/29/2016,17:45,2/29/2016,2,3,2,1,1
2.015E+11,2015,1,16,1745,3,2,1,2,6,259,11  allee de l europe,M,43.017,3.35,340,3,27,,E,3,0,7,450,0,0,1,0,60,2,0,1,0,1/16/2015,17:45,1/16/2015,2,3,2,1,1
2.014E+11,2014,9,22,1600,1,2,1,1,7,261,QUAI ANDRE MALRAUX,,nan,nan,370,4,0,,,0,0,,,0,0,0,0,0,0,0,0,0,9/22/2014,16:00,9/22/2014,3,3,1,1,1
2.015E+11,2015,12,22,815,1,1,1,1,1,166,ROUTE DE THONON,M,0,0,740,3,32,,,2,2,0,500,0,2,3,0,63,2,0,1,99,12/22/2015,8:15,12/22/2015,1,3,2,1,1
2.015E+11,2015,6,22,930,1,1,6,1,3,37,,M,44.14839,1.52321,820,3,117,,,1,0,,,0,1,1,0,60,0,0,1,0,6/22/2015,9:30,6/22/2015,1,3,2,1,1
2.015E+11,2015,11,9,1630,1,1,1,1,5,160,,M,49.59969,2.71999,600,3,1017,,,2,0,56,725,0,0,0,0,76,1,0,1,99,11/9/2015,16:30,11/9/2015,1,4,5,2,1
2.015E+11,2015,7,11,1930,1,2,1,1,2,71,VELAUX (CHEMIN),,nan,nan,130,4,0,,,0,0,,,0,0,0,0,0,0,0,0,0,7/11/2015,19:30,7/11/2015,1,2,3,0,0
2.015E+11,2015,4,22,230,3,1,1,1,7,430,,M,45.86651,3.52616,630,4,0,,,0,2,0,350,0,3,2,0,30,1,0,3,0,4/22/2015,2:30,4/22/2015,3,3,1,1,1
2.013E+11,2013,4,14,1215,1,2,1,1,3,203,rue de la croix alliot,M,0,0,20,3,797,,,2,2,3,0,0,2,3,0,0,1,0,1,0,4/14/2013,12:15,4/14/2013,1,3,3,2,1
2.016E+11,2016,6,21,1500,1,1,2,1,3,226,,M,48.40667,-1.90722,350,3,137,,,1,1,86,700,0,1,3,0,0,1,5,1,99,6/21/2016,15:00,6/21/2016,1,3,2,1,1
2.013E+11,2013,6,11,1530,1,2,1,1,4,477,"38, HUIT MAI 1945 (AVENU",,nan,nan,910,3,988,,,2,2,3,350,0,2,1,0,0,1,0,1,3,6/11/2013,15:30,6/11/2013,1,2,4,0,0
2.015E+11,2015,6,12,800,1,1,1,1,4,28,112 PK RN137 ROCHEFORT J,M,46.1208,-1.10937,170,2,137,,,3,2,112,0,0,1,1,0,0,1,0,1,99,6/12/2015,8:00,6/12/2015,1,2,3,0,0
2.015E+11,2015,9,11,1345,1,1,1,1,3,727,D 188,M,50.46977,2.59865,620,3,188,,,0,2,1,0,0,1,2,0,15,1,0,1,99,9/11/2015,13:45,9/11/2015,1,2,2,0,0
2.015E+11,2015,11,13,1630,1,1,1,7,3,228,,M,43.94128,4.31312,300,3,22,,,2,2,28,658,0,1,2,0,60,1,5,1,99,11/13/2015,16:30,11/13/2015,1,3,4,3,1
2.014E+11,2014,9,17,1845,1,2,3,1,6,194,"., JACQUES COEUR (AVENUE",M,46.56703,0.37636,860,4,0,,,2,5,,,3,1,1,0,180,1,0,1,99,9/17/2014,18:45,9/17/2014,1,2,2,0,0
2.015E+11,2015,5,17,1515,1,1,1,1,7,161,,M,0,0,770,4,0,,,2,0,,,0,2,2,0,0,1,0,1,99,5/17/2015,15:15,5/17/2015,3,3,1,1,1
2.014E+11,2014,10,30,1530,1,2,1,1,6,172,"25, SARRAIL (BOULEVARD)",M,43.61051,3.88058,340,4,0,,,3,2,,,0,1,1,0,60,1,0,1,99,10/30/2014,15:30,10/30/2014,1,2,2,0,0
2.014E+11,2014,1,29,900,1,2,2,2,3,208,RUE DU PETIT BOIS,,nan,nan,370,4,0,,,2,2,,,0,1,1,0,70,2,0,1,99,1/29/2014,9:00,1/29/2014,1,2,2,0,0
2.015E+11,2015,1,16,1915,5,1,1,3,6,1,RD9,,nan,nan,130,3,9,,,2,0,,,0,1,1,0,0,2,0,1,0,1/16/2015,19:15,1/16/2015,1,3,2,1,1
2.015E+11,2015,6,13,1945,1,2,1,1,2,344,"338, CHARPINE (RUE DE LA",M,46.19786,5.20338,10,4,,,,2,2,,,0,1,1,0,0,1,0,1,99,6/13/2015,19:45,6/13/2015,1,2,2,0,0
2.016E+11,2016,2,24,1815,5,2,1,2,4,78,R EMILE ZOLA,M,48.7354,2.45122,940,4,,,,2,2,,,0,1,1,30,60,2,0,1,99,2/24/2016,18:15,2/24/2016,1,2,3,0,0
2.014E+11,2014,2,10,1645,1,1,1,1,1,368,26368,M,0,0,260,3,93,,,2,2,40,900,0,0,2,71,0,2,0,1,0,2/10/2014,16:45,2/10/2014,3,3,6,6,1
2.015E+11,2015,10,4,55,5,2,2,1,3,104,BOULEVARD HENRI IV,,nan,nan,750,4,0,,,1,1,,,0,1,1,0,0,1,0,1,0,10/4/2015,0:55,10/4/2015,1,2,2,0,0
2.013E+11,2013,9,9,1800,1,1,1,3,7,126,,M,49.6773,1.33851,760,1,28,,,1,0,68,400,0,1,2,7,70,2,0,3,0,9/9/2013,18:00,9/9/2013,2,3,2,1,1
2.015E+11,2015,8,24,1430,1,2,3,2,2,119,"59, BOULEVARD MACDONALD",,nan,nan,750,4,0,,,2,2,,,0,1,1,0,0,2,0,1,0,8/24/2015,14:30,8/24/2015,1,2,2,0,0
2.016E+11,2016,12,22,915,1,2,1,8,3,113,"113, RUE DU CHEVALERET",M,48.8312,2.37392,750,4,,,,1,1,,,0,1,0,0,0,2,0,1,0,12/22/2016,9:15,12/22/2016,1,2,2,0,0
2.016E+11,2016,2,3,1510,1,2,1,1,6,44,"77, VOLTAIRE(RUE)53A81 E",,nan,nan,920,4,0,,,1,1,,,0,1,1,0,0,1,0,1,0,2/3/2016,15:10,2/3/2016,1,2,2,0,0
2.014E+11,2014,12,9,1745,5,2,2,1,2,482,"0, HOPITAL (ROUTE DE L )",,nan,nan,670,4,0,,,2,2,,,0,1,1,0,100,1,0,1,0,12/9/2014,17:45,12/9/2014,2,2,1,0,0
2.015E+11,2015,4,28,1820,1,2,1,1,6,427,R DES LEVRIERS,M,48.9742,2.3385,950,4,,,,2,2,,,0,1,2,,,1,0,1,99,4/28/2015,18:20,4/28/2015,1,2,2,0,0
2.014E+11,2014,4,11,2000,1,1,1,1,5,63,AUTOROUTE A3,M,48.8739,2.4376,930,1,3,,,1,3,2,150,0,1,1,0,0,1,0,1,0,4/11/2014,20:00,4/11/2014,1,3,3,1,1
2.016E+11,2016,10,23,2330,3,2,1,2,7,41,", GEORGES GOSNAT (AV)",,nan,nan,940,4,0,,,2,2,,,0,0,1,0,0,2,0,1,0,10/23/2016,23:30,10/23/2016,1,2,3,0,0
2.016E+11,2016,5,16,1215,1,2,3,1,6,252,R DE LA SABLIERE,M,48.9819,2.2293,950,4,,,,2,1,,,0,2,1,,,1,0,1,3,5/16/2016,12:15,5/16/2016,1,2,2,0,0
2.013E+11,2013,7,16,1031,1,1,1,1,3,661,AUTOROUTE A10,,nan,nan,910,1,10,,,3,4,8,380,0,1,1,15,140,1,0,1,0,7/16/2013,10:31,7/16/2013,1,2,2,0,0
2.013E+11,2013,2,3,2000,4,2,3,1,1,55,"72, AVE DE TOULON",M,43.28386,5.39623,130,4,0,,,1,1,,,0,3,1,0,0,1,0,1,0,2/3/2013,20:00,2/3/2013,1,3,2,1,1
2.014E+11,2014,10,6,300,3,1,1,1,7,317,,M,47.39686,-0.33206,490,4,0,,,2,0,0,0,0,2,4,0,52,1,0,3,99,10/6/2014,3:00,10/6/2014,4,4,1,1,1
2.015E+11,2015,12,17,720,2,2,6,1,3,609,CD 28,,nan,nan,780,3,28,,,1,1,1,0,0,1,1,0,0,2,5,1,99,12/17/2015,7:20,12/17/2015,1,3,2,1,1
2.014E+11,2014,6,18,1750,1,2,1,1,6,62,"161, REPUBLIQUE (RUE DE",,nan,nan,920,4,0,,,2,2,,,0,1,1,0,0,1,0,1,99,6/18/2014,17:50,6/18/2014,1,2,2,0,0
2.014E+11,2014,1,28,755,1,2,1,1,1,555,"187, RTE D ALBI",,nan,nan,310,4,0,,,0,0,,,0,1,1,0,0,1,0,1,99,1/28/2014,7:55,1/28/2014,1,2,2,0,0
2.014E+11,2014,7,25,1000,1,2,7,1,6,116,"63, AVENUE DE LA GRANDE",,nan,nan,750,4,0,,,2,8,,,0,1,1,0,0,1,0,0,99,7/25/2014,10:00,7/25/2014,1,2,3,0,0
2.013E+11,2013,1,13,330,3,2,1,3,7,270,20151,M,42.0628,8.82664,201,3,301,,,2,2,2,245,0,2,3,0,49,2,0,1,0,1/13/2013,3:30,1/13/2013,3,3,4,4,1
2.015E+11,2015,6,21,1725,1,2,1,1,6,498,"30, AIGREMONT RUE D'",M,48.91938,2.03419,780,4,0,,,2,2,,,0,1,1,0,0,1,0,1,3,6/21/2015,17:25,6/21/2015,1,2,2,0,0
2.013E+11,2013,8,22,1745,1,2,1,1,3,55,"168bis, COR PRESIDENT JO",M,43.28085,5.35216,130,4,0,,,2,2,,,0,2,1,0,60,1,0,1,0,8/22/2013,17:45,8/22/2013,1,2,2,0,0
2.013E+11,2013,4,19,1620,1,2,6,1,3,318,RUE JEAN PERRIN,,nan,nan,330,4,0,,,2,2,,,0,1,3,0,0,1,0,1,0,4/19/2013,16:20,4/19/2013,1,2,2,0,0
2.013E+11,2013,5,4,1215,1,2,3,1,3,15,la croix d 'or,M,0,0,130,3,60,,,,,,,,,,,,,,,,5/4/2013,12:15,5/4/2013,1,3,2,1,1
2.015E+11,2015,8,28,2010,1,2,1,1,2,189,BOULEVARD PIERRE BENOIT,M,43.38847,-1.67911,640,3,912,,,2,2,1,500,0,1,1,0,0,1,0,1,0,8/28/2015,20:10,8/28/2015,1,2,2,0,0
2.016E+11,2016,3,15,1400,1,2,1,1,6,202,1 rue de la filature,M,47.93076,6.02834,700,3,7,,C,2,2,0,126,0,0,3,0,53,1,0,1,99,3/15/2016,14:00,3/15/2016,4,4,1,1,1
2.016E+11,2016,12,8,830,1,2,1,1,3,190,PERIPHERIQUE SUD,M,47.2228,-1.47294,440,2,844,,,3,2,12,500,0,1,1,0,0,1,0,0,0,12/8/2016,8:30,12/8/2016,1,3,2,1,1
2.013E+11,2013,2,11,1230,1,2,1,1,6,555,"999, BD DE STRASBOURG",,nan,nan,310,4,0,,,3,1,,,3,1,1,0,60,1,0,1,99,2/11/2013,12:30,2/11/2013,3,3,1,1,1
2.014E+11,2014,4,24,1920,1,2,2,2,3,85,"0, MICHAUD (RUE EDOUARD)",,nan,nan,870,4,0,,,1,2,,,0,1,1,0,60,2,0,1,0,4/24/2014,19:20,4/24/2014,1,2,2,0,0
2.016E+11,2016,7,18,1200,1,1,2,1,3,2,,M,44.76057,1.80684,460,3,2,,,2,2,0,900,0,2,1,0,40,1,0,1,0,7/18/2016,12:00,7/18/2016,1,4,2,1,1
2.013E+11,2013,11,25,1645,2,2,1,2,6,599,"176, CARLIERS (RUE DES)",,nan,nan,590,4,0,,,2,1,,,0,1,1,0,0,2,0,1,0,11/25/2013,16:45,11/25/2013,1,3,2,1,1
2.014E+11,2014,12,9,1330,1,2,1,1,7,261,RUE  DES TANNEURS,,nan,nan,370,4,0,,,0,2,,,0,1,1,0,60,1,0,1,0,12/9/2014,13:30,12/9/2014,1,3,2,1,1
2.014E+11,2014,6,14,1610,1,1,1,1,2,494,AUTOROUTE A1,,nan,nan,600,1,1,,,1,3,36,200,0,1,1,25,35,1,0,1,0,6/14/2014,16:10,6/14/2014,1,2,3,0,0
2.014E+11,2014,9,3,1630,1,1,1,2,1,65,,M,0,0,900,3,465,,,2,0,13,350,0,1,3,0,59,1,0,1,0,9/3/2014,16:30,9/3/2014,1,3,3,1,1
2.013E+11,2013,10,30,815,1,1,1,7,3,207,,M,0,0,440,3,33,,,2,2,0,0,0,2,1,0,63,1,0,1,99,10/30/2013,8:15,10/30/2013,1,2,2,0,0
2.013E+11,2013,7,27,1700,1,2,1,2,3,278,VIEILLE COTE DE GOUET,M,48.52187,-2.76447,220,4,,,,2,2,,,0,2,1,0,78,2,0,1,99,7/27/2013,17:00,7/27/2013,1,2,2,0,0
2.016E+11,2016,10,8,800,1,1,1,1,6,221,,M,0,0,20,3,11,,,2,2,18,0,0,1,1,0,55,9,0,3,99,10/8/2016,8:00,10/8/2016,3,3,1,1,1
2.016E+11,2016,1,6,1920,5,2,1,3,7,184,"4, SUNDERLAND (BOULEVARD",M,47.27027,-2.23983,440,4,0,,,3,2,,,0,1,1,0,0,2,0,1,3,1/6/2016,19:20,1/6/2016,1,2,2,0,0
2.016E+11,2016,4,22,1153,1,2,1,1,7,29,"00, PANTIERO (PROMENADE",M,43.55148,7.01465,60,4,0,,,2,5,,,0,1,1,20,120,1,0,0,0,4/22/2016,11:53,4/22/2016,1,2,2,0,0
2.015E+11,2015,8,13,1935,1,2,7,2,3,117,"4, PLACE DE LA PORTE DE",,nan,nan,750,4,0,,,3,2,,,0,1,1,0,0,2,0,1,99,8/13/2015,19:35,8/13/2015,1,2,3,0,0
2.014E+11,2014,1,7,1005,1,2,1,8,3,115,"22, RUE DE VOUILLE",,nan,nan,750,4,0,,,2,2,,,0,1,1,0,90,1,0,1,0,1/7/2014,10:05,1/7/2014,1,2,2,0,0
2.014E+11,2014,12,16,1230,1,2,4,1,1,55,"00, AVE DESIRE BIANCO",M,43.28896,5.42575,130,4,0,,,2,0,,,0,1,2,0,0,1,0,1,0,12/16/2014,12:30,12/16/2014,1,2,2,0,0
2.015E+11,2015,4,18,1730,1,2,1,1,7,233,rue du bourgneuf,M,47.86963,-3.54298,290,3,765,,,3,2,6,850,2,4,2,10,115,1,0,1,99,4/18/2015,17:30,4/18/2015,4,4,1,1,1
2.015E+11,2015,10,17,130,5,2,2,1,1,63,CRS DE LA MARNE,M,44.82982,-0.56805,330,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,10/17/2015,1:30,10/17/2015,1,2,3,0,0
2.015E+11,2015,11,19,1920,5,2,2,2,3,114,R CHARLES SOREUIL,M,49.57602,0.47528,760,4,0,,,2,2,,,0,3,1,0,0,2,0,1,99,11/19/2015,19:20,11/19/2015,3,3,3,3,1
2.016E+11,2016,8,18,35,5,2,2,1,1,281,AVE DE VERDUN,M,44.83934,-0.63522,330,4,0,,,2,3,,,0,2,1,0,0,1,0,1,0,8/18/2016,0:35,8/18/2016,1,2,2,0,0
2.013E+11,2013,1,10,1830,5,2,2,8,6,116,RUE D AUTEUIL,,nan,nan,750,4,0,,,1,0,,,0,1,1,0,0,2,0,1,99,1/10/2013,18:30,1/10/2013,1,2,2,0,0
2.013E+11,2013,7,12,900,1,2,3,1,2,114,"5ter, RUE D ALESIA",,nan,nan,750,4,0,,,2,3,,,0,2,1,0,90,1,0,1,0,7/12/2013,9:00,7/12/2013,1,2,2,0,0
2.015E+11,2015,5,2,1312,1,1,1,1,3,28,A86 EXT,M,48.8,2.44641,940,1,86,,,3,4,25,658,0,1,1,20,140,1,3,1,99,5/2/2015,13:12,5/2/2015,1,2,2,0,0
2.013E+11,2013,12,14,1425,1,2,2,1,3,582,R DE CERNAY,M,48.9778,2.2501,950,4,,,,2,2,,,0,1,1,,,1,0,1,3,12/14/2013,14:25,12/14/2013,1,2,2,0,0
2.016E+11,2016,9,24,1405,1,2,1,2,1,109,COCHET (RUE DU),M,48.45731,2.13735,910,3,201,,,2,2,3,500,0,1,1,0,0,2,0,1,99,9/24/2016,14:05,9/24/2016,1,2,6,0,0
2.015E+11,2015,7,4,2300,5,2,1,1,3,66,FRANCE ANATOLE ENTREE A1,,nan,nan,930,2,,,,2,4,0,1,0,1,1,0,120,1,0,1,99,7/4/2015,23:00,7/4/2015,2,2,2,0,0
2.014E+11,2014,9,27,2015,5,2,1,1,2,89,90 Grand Rue,M,47.89788,6.98226,680,3,13,2,,2,2,1,100,0,1,1,0,70,1,0,1,99,9/27/2014,20:15,9/27/2014,1,4,2,1,1
2.014E+11,2014,1,8,2153,5,2,1,2,6,19,AV CHARLES VAILLANT,M,48.9859,2.4106,950,3,208,,,2,2,2,800,0,1,1,,,2,0,1,99,1/8/2014,21:53,1/8/2014,3,3,1,1,1
2.014E+11,2014,3,8,2125,5,2,2,1,1,261,RUE EDOUARD VAILLANT,,nan,nan,370,4,0,,,2,2,,,0,1,1,30,60,1,5,1,0,3/8/2014,21:25,3/8/2014,1,3,2,1,1
2.013E+11,2013,1,20,1550,1,2,1,4,6,195,ROUTE  DE SAINT-GENOUPH,,nan,nan,370,3,88,,,2,2,13,,0,1,1,0,70,2,0,4,0,1/20/2013,15:50,1/20/2013,2,2,1,0,0
2.015E+11,2015,6,7,1515,1,2,1,1,3,388,"143, JEAN MERMOZ",M,0,0,690,4,0,,,3,4,,,1,1,1,0,0,1,0,1,99,6/7/2015,15:15,6/7/2015,1,2,4,0,0
2.015E+11,2015,7,22,1430,1,1,1,1,6,39,RN 544,M,0,0,130,2,544,,,2,2,,,0,1,1,0,0,1,0,2,99,7/22/2015,14:30,7/22/2015,1,2,2,0,0
2.013E+11,2013,4,9,1140,1,2,1,1,7,49,"48, CARVES RUE",,nan,nan,920,4,0,,,1,1,,,0,1,1,0,0,1,0,1,3,4/9/2013,11:40,4/9/2013,2,2,1,0,0
2.013E+11,2013,12,16,1625,2,2,1,1,6,46,EMILE GERARD AVENUE,,nan,nan,930,4,0,,,2,1,,,0,0,0,0,0,0,0,0,99,12/16/2013,16:25,12/16/2013,3,3,2,2,1
2.014E+11,2014,8,10,1720,1,2,1,1,2,217,"14, QU DU CARENAGE",M,49.92697,1.08293,760,3,925,,,2,2,100,170,0,1,1,0,66,1,0,1,0,8/10/2014,17:20,8/10/2014,1,2,3,0,0
